phenocode	phenotype	category	num_cases	num_controls	path_bucket	path_https
O15_CONCEPT_ABNORM	Other abnormal products of conception	XV Pregnancy, childbirth and the puerperium (O15_)	16633	199279	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_CONCEPT_ABNORM.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_CONCEPT_ABNORM.gz
O15_DELIV_CAESAR	Single delivery by caesarean section	XV Pregnancy, childbirth and the puerperium (O15_)	18567	119890	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_DELIV_CAESAR.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_DELIV_CAESAR.gz
O15_DELIV_FORCEP_VAC	Single delivery by forceps and vacuum extractor	XV Pregnancy, childbirth and the puerperium (O15_)	11333	119890	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_DELIV_FORCEP_VAC.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_DELIV_FORCEP_VAC.gz
O15_DELIV_MULTIP	Multiple delivery	XV Pregnancy, childbirth and the puerperium (O15_)	3271	119890	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_DELIV_MULTIP.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_DELIV_MULTIP.gz
O15_DELIV_PERIN_LACER	Perineal laceration during delivery	XV Pregnancy, childbirth and the puerperium (O15_)	7500	214925	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_DELIV_PERIN_LACER.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_DELIV_PERIN_LACER.gz
O15_DELIV_SPONT	Single spontaneous delivery	XV Pregnancy, childbirth and the puerperium (O15_)	144966	119890	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_DELIV_SPONT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_DELIV_SPONT.gz
O15_EXCESS_VOMIT_PREG	Excessive vomiting in pregnancy	XV Pregnancy, childbirth and the puerperium (O15_)	3329	237906	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_EXCESS_VOMIT_PREG.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_EXCESS_VOMIT_PREG.gz
O15_EXIST_HYPERT_COMPLIC	Pre-existing hypertension complicating pregnancy, childbirth and the puerperium	XV Pregnancy, childbirth and the puerperium (O15_)	3174	259313	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_EXIST_HYPERT_COMPLIC.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_EXIST_HYPERT_COMPLIC.gz
O15_FAILED_INDUCT	Failed induction of labour	XV Pregnancy, childbirth and the puerperium (O15_)	2255	214925	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_FAILED_INDUCT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_FAILED_INDUCT.gz
O15_FALSE_LAB	False labour	XV Pregnancy, childbirth and the puerperium (O15_)	21029	221186	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_FALSE_LAB.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_FALSE_LAB.gz
O15_GESTAT_HYPERT	Gestational [pregnancy-induced] hypertension	XV Pregnancy, childbirth and the puerperium (O15_)	12050	259313	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_GESTAT_HYPERT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_GESTAT_HYPERT.gz
O15_GESTAT_OEDEM_PREINUR	Gestational [pregnancy-induced] oedema and proteinuria without hypertension	XV Pregnancy, childbirth and the puerperium (O15_)	3491	259313	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_GESTAT_OEDEM_PREINUR.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_GESTAT_OEDEM_PREINUR.gz
O15_HAEMORRH_EARLY_PREG	Haemorrhage in early pregnancy	XV Pregnancy, childbirth and the puerperium (O15_)	13013	237906	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_HAEMORRH_EARLY_PREG.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_HAEMORRH_EARLY_PREG.gz
O15_HYPTENSPREG	Pregnancy hypertension	XV Pregnancy, childbirth and the puerperium (O15_)	20405	261659	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_HYPTENSPREG.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_HYPTENSPREG.gz
O15_ICP_EXMORE	Intrahepatic Cholestasis of Pregnancy (ICP)  (more control exclusions)	XV Pregnancy, childbirth and the puerperium (O15_)	2853	177289	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_ICP_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_ICP_EXMORE.gz
O15_ICP_WIDE	Intrahepatic Cholestasis of Pregnancy (ICP) , incl. ICD-8	XV Pregnancy, childbirth and the puerperium (O15_)	3482	278582	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_ICP_WIDE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_ICP_WIDE.gz
O15_ICP_WIDE_EXMORE	Intrahepatic Cholestasis of Pregnancy (ICP) , incl. ICD-8 (more control exclusions)	XV Pregnancy, childbirth and the puerperium (O15_)	3482	176660	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_ICP_WIDE_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_ICP_WIDE_EXMORE.gz
O15_LABOUR_ABNORM_FORCES	Abnormalities of forces of labour	XV Pregnancy, childbirth and the puerperium (O15_)	4378	214925	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_ABNORM_FORCES.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_ABNORM_FORCES.gz
O15_LABOUR_FETAL_STRESS	Labour and delivery complicated by fetal stress [distress]	XV Pregnancy, childbirth and the puerperium (O15_)	12168	214925	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_FETAL_STRESS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_FETAL_STRESS.gz
O15_LABOUR_INTRAPART_HAEMORRH	Labour and delivery complicated by intrapartum haemorrhage, not elsewhere classified	XV Pregnancy, childbirth and the puerperium (O15_)	1896	214925	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_INTRAPART_HAEMORRH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_INTRAPART_HAEMORRH.gz
O15_LABOUR_LONG	Long labour	XV Pregnancy, childbirth and the puerperium (O15_)	11260	214925	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_LONG.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_LONG.gz
O15_LABOUR_MALPOS	Obstructed labour due to malposition and malpresentation of fetus	XV Pregnancy, childbirth and the puerperium (O15_)	10484	214925	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_MALPOS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_MALPOS.gz
O15_LABOUR_OBSTR_OTHER	Other obstructed labour	XV Pregnancy, childbirth and the puerperium (O15_)	3047	214925	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_OBSTR_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_OBSTR_OTHER.gz
O15_LABOUR_OTHER	Other complications of labour and delivery, not elsewhere classified	XV Pregnancy, childbirth and the puerperium (O15_)	4944	214925	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_OTHER.gz
O15_LABOUR_PELVIC_ABNORM	Obstructed labour due to maternal pelvic abnormality	XV Pregnancy, childbirth and the puerperium (O15_)	6313	214925	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_PELVIC_ABNORM.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_PELVIC_ABNORM.gz
O15_LABOUR_UMBILICAL	Labour and delivery complicated by umbilical cord complications	XV Pregnancy, childbirth and the puerperium (O15_)	1975	214925	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_UMBILICAL.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_UMBILICAL.gz
O15_MATERN_CARE	Maternal care related to the fetus and amniotic cavity and possible delivery problems	XV Pregnancy, childbirth and the puerperium (O15_)	60878	221186	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MATERN_CARE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MATERN_CARE.gz
O15_MATERN_CARE_CERVICAL_INCOMPETENCE	Maternal care for cervical incompetence	XV Pregnancy, childbirth and the puerperium (O15_)	1428	268921	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MATERN_CARE_CERVICAL_INCOMPETENCE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MATERN_CARE_CERVICAL_INCOMPETENCE.gz
O15_MATERN_CARE_DISPROP	Maternal care for known or suspected disproportion	XV Pregnancy, childbirth and the puerperium (O15_)	1736	221186	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MATERN_CARE_DISPROP.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MATERN_CARE_DISPROP.gz
O15_MATERN_CARE_FETAL_ABNORM	Maternal care for known or suspected fetal abnormality and damage	XV Pregnancy, childbirth and the puerperium (O15_)	7051	221186	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MATERN_CARE_FETAL_ABNORM.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MATERN_CARE_FETAL_ABNORM.gz
O15_MATERN_CARE_OTHER	Maternal care for other known or suspected fetal problems	XV Pregnancy, childbirth and the puerperium (O15_)	14538	221186	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MATERN_CARE_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MATERN_CARE_OTHER.gz
O15_MATERN_CARE_PELVIC_ABNORM	Maternal care for known or suspected abnormality of pelvic organs	XV Pregnancy, childbirth and the puerperium (O15_)	13143	221186	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MATERN_CARE_PELVIC_ABNORM.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MATERN_CARE_PELVIC_ABNORM.gz
O15_MAT_CARE_MALPRESENT	Maternal care for known or suspected malpresentation of fetus	XV Pregnancy, childbirth and the puerperium (O15_)	8714	221186	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MAT_CARE_MALPRESENT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MAT_CARE_MALPRESENT.gz
O15_MEMBR_PREMAT_RUPT	Premature rupture of membranes	XV Pregnancy, childbirth and the puerperium (O15_)	10408	221186	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MEMBR_PREMAT_RUPT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MEMBR_PREMAT_RUPT.gz
O15_MULTIP_GEST	Multiple gestation	XV Pregnancy, childbirth and the puerperium (O15_)	3921	221186	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MULTIP_GEST.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MULTIP_GEST.gz
O15_OBSTET_TRAUMA_OTHER	Other obstetric trauma	XV Pregnancy, childbirth and the puerperium (O15_)	2104	214925	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_OBSTET_TRAUMA_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_OBSTET_TRAUMA_OTHER.gz
O15_OTHER_MATERN_DIS_ELSEWHERE	Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium	XV Pregnancy, childbirth and the puerperium (O15_)	18286	263245	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_OTHER_MATERN_DIS_ELSEWHERE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_OTHER_MATERN_DIS_ELSEWHERE.gz
O15_PLAC_PRAEVIA	Placenta praevia	XV Pregnancy, childbirth and the puerperium (O15_)	1815	221186	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PLAC_PRAEVIA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PLAC_PRAEVIA.gz
O15_POLYHYDR	Polyhydramnios	XV Pregnancy, childbirth and the puerperium (O15_)	1811	221186	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_POLYHYDR.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_POLYHYDR.gz
O15_POOR_FETGRO	Poor fetal growth	XV Pregnancy, childbirth and the puerperium (O15_)	5315	276749	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_POOR_FETGRO.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_POOR_FETGRO.gz
O15_POSTPART_HAEMORRH_ANATOMY	Postpartum haemorrhage due to anatomy	XV Pregnancy, childbirth and the puerperium (O15_)	4372	202676	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_POSTPART_HAEMORRH_ANATOMY.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_POSTPART_HAEMORRH_ANATOMY.gz
O15_POSTPART_HAEMORRH_PLACENTA	Postpartum haemorrhage due to retained placenta	XV Pregnancy, childbirth and the puerperium (O15_)	5306	201742	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_POSTPART_HAEMORRH_PLACENTA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_POSTPART_HAEMORRH_PLACENTA.gz
O15_POSTPART_HEAMORRH_ALLW	Postpartum haemorrhage	XV Pregnancy, childbirth and the puerperium (O15_)	11734	270330	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_POSTPART_HEAMORRH_ALLW.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_POSTPART_HEAMORRH_ALLW.gz
O15_PREECLAMPS	Pre-eclampsia	XV Pregnancy, childbirth and the puerperium (O15_)	9023	259313	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PREECLAMPS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PREECLAMPS.gz
O15_PREEC_OR_FETGRO	Pre-eclampsia or poor fetal growth	XV Pregnancy, childbirth and the puerperium (O15_)	14303	267761	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PREEC_OR_FETGRO.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PREEC_OR_FETGRO.gz
O15_PREG_ABORT	Pregnancy with abortive outcome	XV Pregnancy, childbirth and the puerperium (O15_)	82785	199279	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PREG_ABORT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PREG_ABORT.gz
O15_PREG_ECTOP	Ectopic pregnancy	XV Pregnancy, childbirth and the puerperium (O15_)	7586	199279	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PREG_ECTOP.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PREG_ECTOP.gz
O15_PREG_GU_INFECT	Infections of genitourinary tract in pregnancy	XV Pregnancy, childbirth and the puerperium (O15_)	4028	237906	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PREG_GU_INFECT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PREG_GU_INFECT.gz
O15_PREG_MATERN_CARE	Maternal care for other conditions predominantly related to pregnancy	XV Pregnancy, childbirth and the puerperium (O15_)	9628	237906	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PREG_MATERN_CARE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PREG_MATERN_CARE.gz
O15_PREG_OTHER_MAT_DISORD	Other maternal disorders predominantly related to pregnancy	XV Pregnancy, childbirth and the puerperium (O15_)	44158	237906	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PREG_OTHER_MAT_DISORD.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PREG_OTHER_MAT_DISORD.gz
O15_PREG_PROLONGED	Prolonged pregnancy	XV Pregnancy, childbirth and the puerperium (O15_)	7049	221186	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PREG_PROLONGED.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PREG_PROLONGED.gz
O15_PRETERM	Preterm labour and delivery	XV Pregnancy, childbirth and the puerperium (O15_)	11405	214925	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PRETERM.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PRETERM.gz
O15_PRE_OR_ECLAMPSIA	Pre-eclampsia or eclampsia	XV Pregnancy, childbirth and the puerperium (O15_)	9717	259181	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PRE_OR_ECLAMPSIA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PRE_OR_ECLAMPSIA.gz
O15_PUERP_COMPL_NAS	Complications of the puerperium, not elsewhere classified	XV Pregnancy, childbirth and the puerperium (O15_)	1576	270228	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PUERP_COMPL_NAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PUERP_COMPL_NAS.gz
O15_PUERP_INFECT_OTHER	Other puerperal infections	XV Pregnancy, childbirth and the puerperium (O15_)	3168	270228	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PUERP_INFECT_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PUERP_INFECT_OTHER.gz
